date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2026-09-04,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,21.99,22.5,21.99,22.37,21.79,2.66,161133,3604545.35
2026-09-04,AARNAV,BE,INE750R01016,AARNAV FASHIONS LIMITED,32.22,32.95,32.1,32.17,32.22,-0.16,2300,73991.0
2026-09-04,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,49.5,49.5,48.5,48.64,49.16,-1.06,13250,644479.99
2026-09-04,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,549.9,554.9,540.0,548.5,544.25,0.78,9195,5043457.5
2026-09-04,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,14.9,15.05,14.49,14.99,14.78,1.42,36824,551991.75
2026-09-04,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,11.15,11.59,10.95,11.35,11.18,1.52,234755,2664469.34
2026-09-04,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,55.86,55.86,55.86,55.86,57.0,-2.0,338,18880.68
2026-09-04,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,4.27,4.34,4.27,4.31,4.22,2.13,25313,109099.03
2026-09-04,ACSTECH,BE,INE366C01021,A C S TECHNOLOGIES LTD.,51.9,52.0,51.0,51.83,50.69,2.25,124987,6478076.44
2026-09-04,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,511.25,530.9,487.0,530.85,512.05,3.67,442,234635.69
2026-09-04,AKI,BE,INE642Z01026,AKI INDIA LIMITED,7.22,7.22,7.22,7.22,6.57,9.89,258805,1868572.05
2026-09-04,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,445.2,445.2,402.8,444.85,424.0,4.92,70539,31379274.58
2026-09-04,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,6.99,7.43,6.99,7.43,7.08,4.94,227194,1688051.38
2026-09-04,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,321.7,329.8,317.1,323.85,315.0,2.81,15099,4889811.24
2026-09-04,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,194.03,194.03,194.03,194.03,190.23,2.0,11335,2199330.04
2026-09-04,AMBALALSA,BE,INE432A01017,AMBALAL SARABHAI ENT L,43.67,45.6,42.8,43.73,43.67,0.14,39962,1747538.24
2026-09-04,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,58.0,61.75,58.0,60.32,58.51,3.09,73559,4437078.86
2026-09-04,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,10.0,10.2,9.7,10.08,10.04,0.4,48326,487126.08
2026-09-04,APTECHT,BE,INE266F01018,APTECH LIMITED,91.0,91.99,88.25,89.13,90.97,-2.02,128869,11486093.62
2026-09-04,ARIES,BE,INE298I01015,ARIES AGRO LTD.,496.55,506.95,486.3,500.1,496.6,0.7,59836,29923983.97
2026-09-04,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,372.0,377.0,367.1,372.65,368.8,1.04,18001,6708072.54
2026-09-04,ASHIKAG,BE,INE094B01013,ASHIKA GLOBAL SEC LTD,443.85,443.85,421.0,426.85,429.25,-0.56,82968,35414891.31
2026-09-04,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,7.11,7.23,7.01,7.07,7.11,-0.56,65281,461536.68
2026-09-04,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,171.3,173.0,165.05,166.04,171.3,-3.07,38132,6331437.02
2026-09-04,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,295.85,296.6,295.85,295.85,301.85,-1.99,4794,1418304.93
2026-09-04,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,24.91,25.45,24.91,25.41,25.02,1.56,39871,1013122.1
2026-09-04,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,238.44,247.8,235.7,246.26,238.44,3.28,42914,10568001.4
2026-09-04,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,288.0,304.65,286.0,304.65,290.15,5.0,218809,66660160.51
2026-09-04,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,104.49,106.48,102.05,102.93,104.49,-1.49,18094,1862415.43
2026-09-04,BI,BE,INE986A01012,BILCARE LTD.,93.57,95.85,91.52,95.85,91.29,5.0,89587,8586913.81
2026-09-04,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,3.98,4.09,3.91,4.04,3.98,1.51,6223,25140.92
2026-09-04,BIRLAPREC,BE,INE372E01025,BIRLA PRECISION TECH L,53.25,59.79,52.73,57.92,51.67,12.1,2574084,149090940.57
2026-09-04,BLACKROSE,BE,INE761G01016,BLACK ROSE INDS. LTD.,113.0,115.0,111.15,113.02,112.43,0.52,16624,1878844.42
2026-09-04,BLISSGVS,BE,INE416D01022,BLISS GVS PHARMA LTD,630.0,671.3,607.4,671.0,639.35,4.95,347698,233305358.0
2026-09-04,BNALTD,BE,INE489D01011,B & A LTD.,360.0,360.0,360.0,360.0,360.0,0.0,42,15120.0
2026-09-04,BTTL,BE,INE274K01012,BHILWARA TECHNICAL TEXT L,43.08,43.49,41.0,41.53,42.66,-2.65,4172,173263.15
2026-09-04,BURNPUR,BE,INE817H01022,BURNPUR CEMENT LIMITED,21.56,21.56,21.56,21.56,20.54,4.97,55339,1193108.81
2026-09-04,BYKE,BE,INE319B01014,THE BYKE HOSPITALITY LTD,32.88,32.88,31.22,32.11,31.9,0.66,33009,1059919.01
2026-09-04,CALSOFT,BE,INE526B01014,CALIFORNIA SOFTWARE CO LT,43.0,43.0,40.98,40.98,43.13,-4.98,155604,6376651.85
2026-09-04,CAPTRUST,BE,INE707C01018,CAPITAL TRUST LIMITED,20.0,20.7,19.44,20.04,19.76,1.42,37318,747852.75
2026-09-04,CFEL,BE,INE700F01024,CONFIDENCE FUTURIST ENE L,32.1,32.67,31.41,32.48,32.05,1.34,14038,455954.23
2026-09-04,CHEMBONDCH,BE,INE0TGX01019,CHEMBOND CHEMICAL LIMITED,261.6,267.45,252.0,254.45,259.0,-1.76,5353,1362070.83
2026-09-04,CHEMCON,BE,INE03YM01018,CHEMCON SPECIAL CHEM LTD,201.95,202.4,197.55,198.38,201.29,-1.45,14633,2902894.61
