date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2026-06-08,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,17.25,17.25,16.31,16.49,17.07,-3.4,262114,4322259.8
2026-06-08,AARNAV,BE,INE750R01016,AARNAV FASHIONS LIMITED,25.65,26.35,24.1,24.55,24.99,-1.76,318162,7810876.86
2026-06-08,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,40.6,42.0,40.5,41.23,41.89,-1.58,21234,875477.81
2026-06-08,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,360.0,374.8,355.2,359.25,370.2,-2.96,12424,4463322.0
2026-06-08,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,15.35,15.35,15.35,15.35,16.15,-4.95,35279,541532.66
2026-06-08,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,10.68,10.78,10.06,10.35,10.44,-0.86,1199646,12416336.56
2026-06-08,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,42.95,42.95,42.95,42.95,42.95,0.0,0,0.0
2026-06-08,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,5.48,5.62,5.4,5.44,5.54,-1.81,58245,316852.8
2026-06-08,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,569.95,580.0,560.15,576.3,569.95,1.11,1106,637387.79
2026-06-08,AKI,BE,INE642Z01026,AKI INDIA LIMITED,4.75,5.0,4.75,4.83,4.85,-0.41,60097,290268.51
2026-06-08,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,224.09,224.1,206.98,211.54,227.53,-7.03,17226,3643987.92
2026-06-08,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,6.84,6.84,6.84,6.84,6.71,1.94,239889,1640840.8
2026-06-08,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,211.79,211.79,202.55,205.29,207.07,-0.86,1473,302392.16
2026-06-08,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,133.1,134.19,128.15,130.85,133.49,-1.98,61598,8060098.68
2026-06-08,AMBALALSA,BE,INE432A01017,AMBALAL SARABHAI ENT L,33.63,35.4,33.63,34.62,34.24,1.11,71771,2484711.94
2026-06-08,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,47.02,48.44,46.04,46.84,47.01,-0.36,5066,237291.44
2026-06-08,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,11.3,11.3,10.94,11.08,11.41,-2.89,30873,342072.84
2026-06-08,APTECHT,BE,INE266F01018,APTECH LIMITED,103.0,104.43,101.1,101.79,104.97,-3.03,246038,25044208.25
2026-06-08,ARIES,BE,INE298I01015,ARIES AGRO LTD.,329.0,333.0,319.25,322.65,330.35,-2.33,23336,7529360.26
2026-06-08,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,254.21,257.71,244.1,245.49,254.36,-3.49,22867,5613619.96
