date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2025-10-23,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,19.2,19.38,19.08,19.2,19.17,0.16,418457,8034374.72
2025-10-23,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,59.5,64.48,57.12,58.98,59.35,-0.62,161001,9495838.91
2025-10-23,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,497.0,500.0,471.6,473.65,490.55,-3.45,6124,2900632.56
2025-10-23,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,41.6,42.35,41.0,41.37,42.36,-2.34,41389,1712262.89
2025-10-23,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,18.12,18.83,18.1,18.12,18.12,0.0,246627,4468881.45
2025-10-23,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,56.04,56.04,56.04,56.04,53.38,4.98,1795,100591.8
2025-10-23,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,6.58,6.75,6.54,6.56,6.57,-0.15,108073,708958.87
2025-10-23,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,144.15,144.15,144.15,144.15,144.15,0.0,0,0.0
2025-10-23,AKI,BE,INE642Z01026,AKI INDIA LIMITED,8.85,8.85,8.15,8.26,8.56,-3.5,94110,777348.62
2025-10-23,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,266.75,290.0,261.5,277.85,261.05,6.44,10895,3027175.82
2025-10-23,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,7.94,7.94,7.58,7.63,7.68,-0.65,232583,1774608.32
2025-10-23,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,249.0,287.0,246.78,265.49,248.15,6.99,209650,55659976.45
2025-10-23,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,127.95,127.95,123.01,124.36,127.02,-2.09,43526,5412893.39
2025-10-23,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,56.0,62.4,56.0,59.35,55.76,6.44,107386,6373358.94
2025-10-23,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,15.13,15.25,15.01,15.05,15.13,-0.53,41392,622949.61
2025-10-23,APTECHT,BE,INE266F01018,APTECH LIMITED,115.75,118.9,114.2,114.94,115.47,-0.46,134929,15508739.59
2025-10-23,ARIES,BE,INE298I01015,ARIES AGRO LTD.,395.0,417.75,390.4,397.55,371.8,6.93,461822,183597330.46
2025-10-23,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,286.5,286.5,274.0,275.8,282.3,-2.3,12439,3430676.05
2025-10-23,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,13.95,13.99,13.5,13.82,13.72,0.73,71376,986416.3
2025-10-23,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,222.0,232.0,222.0,224.0,221.5,1.13,13979,3131296.0
2025-10-23,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,138.18,138.18,138.18,138.18,141.0,-2.0,986,136245.47
2025-10-23,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,26.5,27.94,26.3,27.45,26.01,5.54,226374,6213966.47
2025-10-23,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,467.43,467.43,467.43,467.43,445.18,5.0,102038,47695621.59
2025-10-23,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,199.3,233.59,199.0,228.6,194.66,17.44,8773759,2005681360.95
2025-10-23,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,113.0,113.85,109.9,112.39,112.82,-0.38,45579,5122623.78
2025-10-23,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,11.44,12.11,10.86,11.79,11.33,4.06,4469,52689.51
