date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2025-11-24,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,17.21,17.44,16.88,17.0,17.21,-1.22,524005,8908085.0
2025-11-24,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,50.8,51.6,49.02,49.81,50.02,-0.42,38927,1938953.92
2025-11-24,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,440.0,450.0,439.0,439.8,444.85,-1.14,5714,2513017.13
2025-11-24,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,35.2,35.6,35.0,35.02,35.19,-0.48,30078,1053331.57
2025-11-24,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,19.8,19.8,18.81,18.99,19.43,-2.26,240175,4560923.2
2025-11-24,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,47.89,47.89,47.89,47.89,48.14,-0.52,1,47.89
2025-11-24,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,6.14,6.14,5.8,6.02,6.12,-1.63,78878,474845.56
2025-11-24,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,144.15,144.15,144.15,144.15,144.15,0.0,0,0.0
2025-11-24,AKI,BE,INE642Z01026,AKI INDIA LIMITED,7.9,7.9,7.45,7.53,7.66,-1.7,54028,406830.85
2025-11-24,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,249.4,262.0,245.15,258.9,249.4,3.81,13466,3486347.32
2025-11-24,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,6.9,6.99,6.67,6.69,6.88,-2.76,340248,2276259.14
2025-11-24,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,232.55,234.9,228.85,229.05,232.55,-1.51,6456,1478746.82
2025-11-24,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,116.68,116.68,112.0,112.5,116.68,-3.58,44852,5045850.0
2025-11-24,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,54.7,55.84,52.35,53.34,54.65,-2.4,33115,1766354.11
2025-11-24,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,14.98,14.98,14.32,14.63,14.5,0.9,30318,443552.34
2025-11-24,APTECHT,BE,INE266F01018,APTECH LIMITED,101.6,103.0,100.88,101.23,102.09,-0.84,88781,8987300.93
2025-11-24,ARIES,BE,INE298I01015,ARIES AGRO LTD.,356.55,356.55,342.05,344.85,356.55,-3.28,39990,13790551.74
2025-11-24,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,269.0,269.0,247.4,249.05,258.2,-3.54,4475,1114498.76
2025-11-24,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,12.38,12.39,12.01,12.13,12.53,-3.19,207466,2516562.6
2025-11-24,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,202.0,202.0,192.31,193.97,198.52,-2.29,14169,2748360.95
2025-11-24,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,164.0,167.01,160.46,164.0,163.74,0.16,14108,2313712.0
2025-11-24,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,29.35,29.35,27.71,27.94,28.84,-3.12,168718,4713981.01
2025-11-24,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,443.65,445.25,425.0,427.3,424.05,0.77,196312,83884115.2
2025-11-24,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,185.1,186.0,181.25,181.76,185.97,-2.26,64395,11704434.85
2025-11-24,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,108.42,109.9,106.38,107.92,108.42,-0.46,16504,1781111.65
2025-11-24,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,10.43,11.0,10.43,10.79,10.7,0.84,8816,95124.64
2025-11-24,BLISSGVS,BE,INE416D01022,BLISS GVS PHARMA LTD,159.79,171.9,158.02,169.43,159.79,6.03,3026047,512703121.05
2025-11-24,BURNPUR,BE,INE817H01022,BURNPUR CEMENT LIMITED,33.0,33.0,33.0,33.0,33.0,0.0,0,0.0
2025-11-24,BYKE,BE,INE319B01014,THE BYKE HOSPITALITY LTD,59.0,60.81,57.0,57.63,59.6,-3.31,49839,2872221.62
2025-11-24,CALSOFT,BE,INE526B01014,CALIFORNIA SOFTWARE CO LT,17.56,17.7,16.42,16.61,17.14,-3.09,29478,489629.6
