date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2026-09-01,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,22.68,23.5,22.45,22.67,23.02,-1.52,138454,3138752.19
2026-09-01,AARNAV,BE,INE750R01016,AARNAV FASHIONS LIMITED,32.39,33.63,31.23,33.63,32.03,5.0,44159,1485067.22
2026-09-01,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,48.57,49.65,47.15,48.94,47.9,2.17,59269,2900624.78
2026-09-01,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,518.9,528.8,494.6,514.45,520.6,-1.18,18525,9530186.48
2026-09-01,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,14.83,14.83,14.54,14.54,14.83,-1.96,24637,358221.98
2026-09-01,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,11.41,11.78,11.01,11.32,11.44,-1.05,458824,5193887.54
2026-09-01,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,55.0,55.18,54.11,55.0,55.18,-0.33,915,50325.0
2026-09-01,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,4.43,4.54,4.21,4.21,4.43,-4.97,126149,531087.29
2026-09-01,ACSTECH,BE,INE366C01021,A C S TECHNOLOGIES LTD.,52.0,52.0,50.0,50.94,51.42,-0.93,82349,4194857.95
2026-09-01,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,530.35,547.7,525.0,534.65,549.1,-2.63,1223,653876.98
2026-09-01,AKI,BE,INE642Z01026,AKI INDIA LIMITED,4.07,4.74,4.05,4.57,4.15,10.12,1003297,4585067.46
2026-09-01,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,384.65,384.65,384.65,384.65,366.35,5.0,7294,2805637.06
2026-09-01,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,7.36,7.44,7.06,7.42,7.36,0.82,205273,1523125.68
2026-09-01,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,292.0,292.9,280.0,286.45,291.92,-1.87,17504,5014021.01
2026-09-01,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,190.0,191.0,190.0,190.0,188.8,0.64,28338,5384220.0
2026-09-01,AMBALALSA,BE,INE432A01017,AMBALAL SARABHAI ENT L,46.0,46.2,43.5,43.92,45.62,-3.73,66453,2918615.64
2026-09-01,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,56.65,59.65,55.75,57.02,56.27,1.33,66205,3775009.13
2026-09-01,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,10.05,10.24,9.96,10.02,10.09,-0.69,36429,365018.6
2026-09-01,APTECHT,BE,INE266F01018,APTECH LIMITED,93.67,93.67,90.75,91.41,91.84,-0.47,30218,2762227.49
2026-09-01,ARIES,BE,INE298I01015,ARIES AGRO LTD.,480.35,480.35,442.0,458.85,474.45,-3.29,103326,47411135.73
2026-09-01,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,379.7,385.0,371.1,374.55,378.75,-1.11,7685,2878416.66
2026-09-01,ASHIKAG,BE,INE094B01013,ASHIKA GLOBAL SEC LTD,427.45,434.0,415.0,429.95,427.45,0.58,72675,31246617.14
2026-09-01,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,7.02,7.38,7.0,7.24,7.03,2.99,447967,3243280.98
2026-09-01,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,175.25,175.25,171.0,174.63,175.25,-0.35,13337,2329040.38
2026-09-01,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,307.0,318.5,301.0,312.6,304.25,2.74,28133,8794375.97
2026-09-01,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,25.72,25.89,25.38,25.57,25.68,-0.43,19383,495623.3
2026-09-01,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,246.96,248.0,231.85,233.12,244.05,-4.48,91121,21242127.08
2026-09-01,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,263.2,263.2,263.2,263.2,250.68,4.99,88629,23327153.88
2026-09-01,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,102.88,102.88,100.05,100.3,101.5,-1.18,11151,1118445.33
2026-09-01,BI,BE,INE986A01012,BILCARE LTD.,90.8,91.6,86.26,87.26,90.8,-3.9,35725,3117363.58
2026-09-01,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,4.12,4.12,3.96,3.99,4.03,-0.99,5661,22587.39
2026-09-01,BIRLAPREC,BE,INE372E01025,BIRLA PRECISION TECH L,45.83,46.49,43.01,43.79,45.61,-3.99,98098,4295711.51
2026-09-01,BLACKROSE,BE,INE761G01016,BLACK ROSE INDS. LTD.,116.0,116.28,112.06,113.6,114.07,-0.41,12991,1475777.58
2026-09-01,BLISSGVS,BE,INE416D01022,BLISS GVS PHARMA LTD,614.0,635.0,601.0,630.4,616.75,2.21,414923,261567469.33
2026-09-01,BNALTD,BE,INE489D01011,B & A LTD.,369.0,371.0,361.0,362.0,360.45,0.43,4108,1487096.0
2026-09-01,BTTL,BE,INE274K01012,BHILWARA TECHNICAL TEXT L,43.0,43.99,41.0,43.19,43.09,0.23,2186,94413.34
2026-09-01,BURNPUR,BE,INE817H01022,BURNPUR CEMENT LIMITED,18.64,18.64,18.64,18.64,17.76,4.95,40109,747631.74
2026-09-01,BYKE,BE,INE319B01014,THE BYKE HOSPITALITY LTD,32.27,32.85,31.22,31.87,32.27,-1.24,20972,668377.66
2026-09-01,CALSOFT,BE,INE526B01014,CALIFORNIA SOFTWARE CO LT,38.69,39.13,37.61,39.13,37.27,4.99,513118,20078307.89
2026-09-01,CAPTRUST,BE,INE707C01018,CAPITAL TRUST LIMITED,19.46,19.69,18.56,18.82,19.46,-3.29,15252,287042.64
2026-09-01,CFEL,BE,INE700F01024,CONFIDENCE FUTURIST ENE L,30.0,31.9,29.0,30.88,29.41,5.0,69410,2143380.74
2026-09-01,CHEMBONDCH,BE,INE0TGX01019,CHEMBOND CHEMICAL LIMITED,255.4,269.0,255.0,267.6,256.53,4.32,6595,1764822.04
2026-09-01,CHEMCON,BE,INE03YM01018,CHEMCON SPECIAL CHEM LTD,200.76,203.0,196.9,199.32,200.76,-0.72,26158,5213812.75
2026-09-01,CONSOFINVT,BE,INE025A01027,CONSO. FIN. & HOLD. LTD.,267.0,277.0,264.0,264.0,264.35,-0.13,3589,947496.0
2026-09-01,COUNCODOS,BE,INE695B01025,COUNTRY CONDO S LIMITED,6.67,6.89,6.59,6.72,6.67,0.75,67780,455481.59
2026-09-01,CRSL,BE,INE716D01033,CRESSANDA RAILWAY SOLUT L,2.81,2.88,2.81,2.88,2.75,4.73,348057,1002404.2
2026-09-01,CTE,BE,INE627H01017,CAMBRIDGE TECH ENTER LTD,45.37,46.95,43.31,44.78,45.37,-1.3,18933,847819.72
2026-09-01,CURAA,BE,INE117B01020,CURA TECHNOLOGIES LIMITED,64.08,69.0,63.55,67.0,64.08,4.56,360,24120.0
2026-09-01,CYBERMEDIA,BE,INE278G01037,CYBER MEDIA (INDIA) LTD.,18.36,19.99,18.1,18.66,18.36,1.63,96734,1805056.43
2026-09-01,CYBERTECH,BE,INE214A01019,CYBERTECH SYSTEMS & SOFTW,133.07,134.85,132.0,132.91,133.07,-0.12,8575,1139703.28
2026-09-01,DAICHI,BE,INE928C01010,DAI-ICHI KARKARIA LTD.,339.6,344.0,337.0,339.0,337.95,0.31,4522,1532958.0
2026-09-01,DAMODARIND,BE,INE497D01022,DAMODAR INDUSTRIES LTD,27.0,28.0,27.0,27.85,27.02,3.07,830,23115.5
2026-09-01,DBSTOCKBRO,BE,INE921B01025,DB (INT) STOCK BROKERS,29.0,30.47,28.91,30.46,29.02,4.96,14616,445203.35
2026-09-01,DELPHIFX,BE,INE726L01027,DELPHI WORLD MONEY LTD,6.43,6.49,6.2,6.41,6.43,-0.31,85867,550407.46
2026-09-01,DHABRIYA,BE,INE260R01016,DHABRIYA POLYWOOD LTD.,547.0,547.0,522.0,529.8,548.05,-3.33,6566,3478666.72
2026-09-01,DIACABS,BE,INE989C01038,DIAMOND POWER INFRA LTD,348.4,353.05,338.85,340.6,347.3,-1.93,1102986,375677038.33
2026-09-01,DIGJAMLMTD,BE,INE731U01028,DIGJAM LTD,51.24,51.24,48.5,49.17,51.24,-4.04,5678,279187.25
2026-09-01,DPSCLTD,BE,INE360C01024,DPSC LIMITED,7.34,7.39,7.05,7.35,7.19,2.23,63999,470392.64
2026-09-01,DPWIRES,BE,INE864X01013,D P WIRES LIMITED,157.7,160.0,153.45,158.02,157.7,0.2,11543,1824024.91
2026-09-01,DSFCL,BE,INE0OFM01015,DCM SHRIRAM FINE CHEM LTD,26.93,26.93,26.01,26.07,26.87,-2.98,30409,792762.62
2026-09-01,DSKULKARNI,BE,INE891A01022,DS KULKARNI DEVELOPERS L,18.67,18.67,18.67,18.67,18.31,1.97,323,6030.41
2026-09-01,DTIL,BE,INE341R01014,DHUNSERI TEA & IND. LTD.,161.69,161.9,153.0,153.5,161.69,-5.07,25172,3863902.0
2026-09-01,E2E,BE,INE255Z01027,E2E NETWORKS LIMITED,649.65,649.65,611.0,620.9,618.75,0.35,1597894,992132423.61
2026-09-01,EASTSILK,BE,INE962C01035,EASTERN SILK INDUSTRIES L,64.0,64.0,58.67,63.68,61.75,3.13,819,52153.92
2026-09-01,EBIX,BE,INE432F01032,EBIX LIMITED,21.21,21.21,19.95,19.99,21.0,-4.81,180580,3609794.16
2026-09-01,EIFFL,BE,INE546V01010,EURO (I) FRESH FOODS LTD,290.05,290.05,290.05,290.05,295.95,-1.99,63,18273.15
2026-09-01,EMAMIPAP,BE,INE830C01026,EMAMI PAPER MILLS LIMITED,109.22,112.0,109.22,109.77,111.43,-1.49,12539,1376405.99
2026-09-01,EMMBI,BE,INE753K01015,EMMBI INDUSTRIES LIMITED,91.33,94.48,91.0,92.66,90.3,2.61,23013,2132384.66
2026-09-01,EQUIPPP,BE,INE217G01035,EQUIPPP SOC IMP TECH LTD,22.15,22.45,21.28,22.2,22.3,-0.45,2030,45066.0
2026-09-01,ESAFSFB,BE,INE818W01011,ESAF SMALL FINANCE BANK L,43.4,43.4,41.05,41.48,42.97,-3.47,585595,24290480.33
2026-09-01,EUROTEXIND,BE,INE022C01012,EUROTEX IND & EXPORTS LTD,13.99,13.99,13.99,13.99,13.99,0.0,6,83.94
2026-09-01,EVERESTIND,BE,INE295A01018,EVEREST INDUSTRIES LTD,420.0,435.0,415.0,420.75,431.4,-2.47,21159,8902649.25
