date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2026-04-23,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,17.86,17.86,17.48,17.6,17.86,-1.46,559932,9854803.41
2026-04-23,AARNAV,BE,INE750R01016,AARNAV FASHIONS LIMITED,23.75,24.1,23.72,23.8,23.98,-0.75,7080,168503.99
2026-04-23,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,51.88,51.88,49.5,50.55,50.75,-0.39,43841,2216162.52
2026-04-23,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,399.95,426.9,395.0,402.15,399.95,0.55,33273,13380736.75
2026-04-23,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,18.99,18.99,18.99,18.99,18.99,0.0,0,0.0
2026-04-23,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,15.03,16.24,14.69,15.59,15.08,3.38,2836460,44220411.83
2026-04-23,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,47.0,47.0,45.04,45.36,47.25,-4.0,242,10977.12
2026-04-23,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,5.37,5.37,5.25,5.25,5.38,-2.42,106360,558390.0
2026-04-23,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,283.44,283.44,283.44,283.44,269.95,5.0,2100,595224.01
2026-04-23,AKI,BE,INE642Z01026,AKI INDIA LIMITED,5.08,5.3,5.0,5.11,5.08,0.59,69486,355073.47
2026-04-23,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,203.01,207.45,201.01,204.06,204.29,-0.11,2480,506068.79
2026-04-23,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,6.04,6.6,6.01,6.53,6.3,3.65,488147,3187600.01
2026-04-23,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,224.5,229.18,221.51,226.43,223.67,1.23,5244,1187398.88
2026-04-23,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,134.32,138.0,133.76,136.86,135.68,0.87,80383,11001217.43
2026-04-23,AMBALALSA,BE,INE432A01017,AMBALAL SARABHAI ENT L,34.0,34.0,31.5,31.8,33.35,-4.65,74597,2372184.54
2026-04-23,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,44.15,44.25,43.07,43.58,43.69,-0.25,9615,419021.72
2026-04-23,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,12.05,12.56,12.05,12.37,12.3,0.57,16124,199453.88
2026-04-23,APTECHT,BE,INE266F01018,APTECH LIMITED,103.0,108.9,102.12,107.64,100.63,6.97,1604876,172748851.66
2026-04-23,ARIES,BE,INE298I01015,ARIES AGRO LTD.,377.1,383.9,373.1,374.7,377.7,-0.79,13391,5017607.86
2026-04-23,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,236.75,240.02,233.01,235.19,236.47,-0.54,5695,1339407.06
2026-04-23,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,8.38,8.45,8.17,8.25,8.38,-1.55,1689387,13937442.75
2026-04-23,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,168.51,172.19,166.0,166.76,170.99,-2.47,15085,2515574.52
2026-04-23,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,132.0,138.73,127.1,137.02,132.13,3.7,5431,744155.64
2026-04-23,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,23.25,23.47,22.63,22.95,23.16,-0.91,178138,4088267.24
2026-04-23,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,324.49,324.49,324.49,324.49,341.56,-5.0,62073,20142067.16
2026-04-23,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,165.41,166.0,162.37,162.97,163.12,-0.09,15669,2553576.95
2026-04-23,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,110.74,110.74,108.02,109.37,109.42,-0.05,11574,1265848.41
2026-04-23,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,5.94,5.94,5.94,5.94,5.94,0.0,0,0.0
2026-04-23,BLISSGVS,BE,INE416D01022,BLISS GVS PHARMA LTD,271.7,278.0,268.0,268.79,273.59,-1.75,1307385,351412025.32
2026-04-23,BTTL,BE,INE274K01012,BHILWARA TECHNICAL TEXT L,34.65,35.8,32.1,34.95,34.7,0.72,9405,328704.76
2026-04-23,BURNPUR,BE,INE817H01022,BURNPUR CEMENT LIMITED,33.0,33.0,33.0,33.0,33.0,0.0,0,0.0
2026-04-23,BYKE,BE,INE319B01014,THE BYKE HOSPITALITY LTD,38.27,38.85,37.7,38.63,38.27,0.94,27688,1069587.47
2026-04-23,CALSOFT,BE,INE526B01014,CALIFORNIA SOFTWARE CO LT,12.25,12.32,12.01,12.21,12.31,-0.81,20999,256397.79
2026-04-23,CAPTRUST,BE,INE707C01018,CAPITAL TRUST LIMITED,13.25,13.5,13.25,13.25,13.45,-1.49,15003,198789.75
2026-04-23,CHEMBONDCH,BE,INE0TGX01019,CHEMBOND CHEMICAL LIMITED,152.58,152.58,140.01,142.58,152.22,-6.33,15237,2172491.49
2026-04-23,CHEMCON,BE,INE03YM01018,CHEMCON SPECIAL CHEM LTD,165.1,165.1,160.18,161.76,164.52,-1.68,19628,3175025.17
2026-04-23,CONSOFINVT,BE,INE025A01027,CONSO. FIN. & HOLD. LTD.,223.28,223.28,218.0,220.13,223.38,-1.45,1146,252268.99
