date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2025-10-16,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,19.47,19.69,19.4,19.44,19.57,-0.66,229388,4459302.84
2025-10-16,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,51.44,52.49,51.21,52.23,51.44,1.54,12625,659403.74
2025-10-16,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,456.0,462.45,455.3,456.0,457.55,-0.34,5088,2320128.0
2025-10-16,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,39.18,40.5,39.18,40.05,39.56,1.24,24657,987512.83
2025-10-16,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,19.65,20.0,19.42,19.69,19.51,0.92,3087730,60785055.32
2025-10-16,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,54.0,54.0,50.0,50.0,51.54,-2.99,916,45800.0
2025-10-16,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,6.6,6.75,6.39,6.49,6.52,-0.46,224695,1458270.5
2025-10-16,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,144.15,144.15,144.15,144.15,144.15,0.0,0,0.0
2025-10-16,AKI,BE,INE642Z01026,AKI INDIA LIMITED,8.5,8.7,8.2,8.37,8.53,-1.88,94919,794472.02
2025-10-16,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,265.75,270.2,257.95,267.6,262.65,1.88,10210,2732196.06
2025-10-16,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,7.68,7.79,7.56,7.58,7.68,-1.3,347893,2637028.91
2025-10-16,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,245.1,248.99,245.0,247.83,246.44,0.56,3045,754642.36
2025-10-16,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,125.0,128.0,123.06,126.96,124.31,2.13,56725,7201805.95
2025-10-16,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,57.83,58.0,55.25,55.74,56.76,-1.8,14051,783202.76
2025-10-16,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,15.25,15.43,15.01,15.12,15.12,0.0,36345,549536.4
2025-10-16,APTECHT,BE,INE266F01018,APTECH LIMITED,115.02,116.06,113.55,114.0,115.02,-0.89,98204,11195256.0
2025-10-16,ARIES,BE,INE298I01015,ARIES AGRO LTD.,383.4,385.7,373.7,377.8,377.75,0.01,29813,11263351.04
2025-10-16,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,278.7,284.3,271.3,273.9,274.55,-0.24,14475,3964702.41
2025-10-16,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,13.48,13.88,13.1,13.45,13.48,-0.22,47262,635673.89
2025-10-16,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,223.0,230.69,223.0,224.33,223.27,0.47,13642,3060309.88
2025-10-16,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,146.84,146.84,146.84,146.84,149.84,-2.0,3647,535525.47
2025-10-16,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,25.65,26.37,25.65,26.14,25.65,1.91,67237,1757575.14
2025-10-16,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,367.4,384.58,367.0,384.58,366.27,5.0,215838,83006975.14
2025-10-16,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,175.8,177.95,174.14,174.7,174.18,0.3,138789,24246437.88
2025-10-16,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,110.29,115.8,110.01,115.8,110.29,5.0,41509,4806742.33
2025-10-16,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,12.14,12.52,11.96,11.98,12.12,-1.16,11289,135242.21
2025-10-16,BLISSGVS,BE,INE416D01022,BLISS GVS PHARMA LTD,152.8,154.5,151.31,152.53,151.37,0.77,338372,51611880.75
2025-10-16,BURNPUR,BE,INE817H01022,BURNPUR CEMENT LIMITED,33.0,33.0,33.0,33.0,33.0,0.0,0,0.0
2025-10-16,BYKE,BE,INE319B01014,THE BYKE HOSPITALITY LTD,63.98,64.38,61.81,62.57,63.18,-0.97,42851,2681187.06
2025-10-16,CALSOFT,BE,INE526B01014,CALIFORNIA SOFTWARE CO LT,18.95,18.95,17.57,17.71,18.11,-2.21,32432,574370.69
2025-10-16,CAPTRUST,BE,INE707C01018,CAPITAL TRUST LIMITED,29.8,30.5,28.9,29.22,29.89,-2.24,16839,492035.57
2025-10-16,CHEMBONDCH,BE,INE0TGX01019,CHEMBOND CHEMICAL LIMITED,157.9,164.33,150.7,153.0,154.36,-0.88,32910,5035230.0
2025-10-16,CHEMCON,BE,INE03YM01018,CHEMCON SPECIAL CHEM LTD,273.95,274.15,266.1,268.25,272.95,-1.72,171740,46069255.0
2025-10-16,CONSOFINVT,BE,INE025A01027,CONSO. FIN. & HOLD. LTD.,179.0,183.74,177.27,178.71,178.83,-0.07,4933,881576.46
2025-10-16,COUNCODOS,BE,INE695B01025,COUNTRY CONDO S LIMITED,6.84,6.84,6.57,6.67,6.66,0.15,13533,90265.11
2025-10-16,CTE,BE,INE627H01017,CAMBRIDGE TECH ENTER LTD,57.18,57.18,51.76,56.26,54.46,3.31,296732,16694141.82
2025-10-16,CURAA,BE,INE117B01020,CURA TECHNOLOGIES LIMITED,173.8,173.8,173.8,173.8,177.35,-2.0,307,53356.6
2025-10-16,CYBERMEDIA,BE,INE278G01037,CYBER MEDIA (INDIA) LTD.,18.19,18.2,17.7,17.7,18.2,-2.75,3381,59843.7
2025-10-16,CYBERTECH,BE,INE214A01019,CYBERTECH SYSTEMS & SOFTW,163.5,165.0,158.5,160.41,163.51,-1.9,77079,12364242.67
2025-10-16,DAMODARIND,BE,INE497D01022,DAMODAR INDUSTRIES LTD,33.99,34.0,33.32,33.5,33.72,-0.65,8907,298384.5
2025-10-16,DBSTOCKBRO,BE,INE921B01025,DB (INT) STOCK BROKERS,25.05,25.79,25.0,25.19,25.06,0.52,5084,128065.96
2025-10-16,DELPHIFX,BE,INE726L01027,DELPHI WORLD MONEY LTD,15.63,15.63,15.05,15.55,15.68,-0.83,133410,2074080.73
2025-10-16,DIACABS,BE,INE989C01038,DIAMOND POWER INFRA LTD,144.69,146.98,142.13,143.3,143.7,-0.28,1156187,165681600.63
2025-10-16,DIGJAMLMTD,BE,INE731U01028,DIGJAM LTD,51.92,51.92,51.92,51.92,51.92,0.0,0,0.0
2025-10-16,DPSCLTD,BE,INE360C01024,DPSC LIMITED,11.8,11.8,11.65,11.69,11.74,-0.43,70337,822239.5
2025-10-16,DPWIRES,BE,INE864X01013,D P WIRES LIMITED,232.17,234.9,230.01,232.61,232.17,0.19,15069,3505200.1
2025-10-16,DSKULKARNI,BE,INE891A01022,DS KULKARNI DEVELOPERS L,13.55,13.55,13.55,13.55,13.55,0.0,0,0.0
2025-10-16,DTIL,BE,INE341R01014,DHUNSERI TEA & IND. LTD.,182.94,184.99,182.5,182.91,182.02,0.49,1273,232844.43
2025-10-16,E2E,BE,INE255Z01027,E2E NETWORKS LIMITED,320.0,324.0,312.1,320.95,320.17,0.24,1061630,340730161.46
2025-10-16,EASTSILK,BE,INE962C01035,EASTERN SILK INDUSTRIES L,60.52,60.52,60.52,60.52,60.52,0.0,0,0.0
2025-10-16,EIFFL,BE,INE546V01010,EURO (I) FRESH FOODS LTD,222.0,230.0,215.05,217.35,227.57,-4.49,27160,5903226.17
2025-10-16,EMAMIPAP,BE,INE830C01026,EMAMI PAPER MILLS LIMITED,99.92,101.29,97.11,97.95,99.92,-1.97,28187,2760916.56
2025-10-16,EMMBI,BE,INE753K01015,EMMBI INDUSTRIES LIMITED,101.69,102.75,100.4,100.9,101.39,-0.48,7466,753319.41
2025-10-16,EQUIPPP,BE,INE217G01035,EQUIPPP SOC IMP TECH LTD,18.98,19.5,18.06,18.79,18.58,1.13,50249,944178.76
2025-10-16,ESAFSFB,BE,INE818W01011,ESAF SMALL FINANCE BANK L,28.38,28.74,28.1,28.23,28.19,0.14,223182,6300427.76
2025-10-16,EUROTEXIND,BE,INE022C01012,EUROTEX IND & EXPORTS LTD,14.4,14.99,14.2,14.27,14.41,-0.97,1649,23531.23
2025-10-16,EVERESTIND,BE,INE295A01018,EVEREST INDUSTRIES LTD,668.8,678.9,666.0,669.2,668.9,0.04,7213,4826939.69
2025-10-16,FAIRCHEMOR,BE,INE0DNW01011,FAIRCHEM ORGANICS LIMITED,768.1,775.0,763.3,765.5,760.5,0.66,2914,2230667.0
2025-10-16,FLEXITUFF,BE,INE060J01017,FLEXITUFF VENTURES INT L,20.1,20.6,19.9,20.54,20.1,2.19,4098,84172.92
2025-10-16,FOCUS,BE,INE593W01028,FOCUS LIGHTG & FIXTRS LTD,83.11,98.87,83.03,86.77,83.11,4.4,326508,28331098.06
2025-10-16,GANESHBE,BE,INE388A01029,GANESH BENZOPLAST LIMITED,87.6,89.07,87.6,88.84,87.68,1.32,48977,4351116.5
2025-10-16,GATECH,BE,INE224E01028,GACM TECHNOLOGIES LIMITED,0.71,0.72,0.66,0.67,0.7,-4.29,19949907,13366438.02
2025-10-16,GATECHDVR,BE,INE224E01036,GACM TECHNOLOGIES LIMITED,0.53,0.54,0.53,0.53,0.52,1.92,434839,230464.66
2025-10-16,GEECEE,BE,INE916G01016,GEECEE VENTURES LIMITED,334.6,342.85,331.45,333.4,331.6,0.54,8192,2731212.75
2025-10-16,GFSTEELS,BE,INE534A01028,GRAND FOUNDRY LTD,10.21,10.21,10.21,10.21,10.21,0.0,0,0.0
2025-10-16,GICL,BE,INE947T01022,GLOBE INTL CARRIERS LTD,48.0,48.9,45.5,46.5,46.5,0.0,396000,18414000.0
2025-10-16,GINNIFILA,BE,INE424C01010,GINNIFILAMENTS LTD.,45.0,47.48,44.05,45.84,45.25,1.3,41248,1890808.33
2025-10-16,GOLDTECH,BE,INE805A01014,AION-TECH SOLUTIONS LTD,59.77,61.08,58.65,59.44,59.48,-0.07,23707,1409144.05
2025-10-16,GULFPETRO,BE,INE586G01017,GP PETROLEUMS LIMITED,39.6,40.33,39.6,39.8,39.79,0.03,21751,865689.78
2025-10-16,GVKPIL,BE,INE251H01024,GVK POW. & INFRA LTD.,3.37,3.39,3.31,3.34,3.37,-0.89,965245,3223918.22
2025-10-16,GVPTECH,BE,INE382T01030,GVP INFOTECH LIMITED,9.97,10.16,9.64,9.69,9.97,-2.81,42919,415885.09
2025-10-16,HEG,BE,INE545A01024,HEG LIMITED,513.9,526.4,512.1,521.35,511.3,1.97,945628,493003134.71
2025-10-16,HFCL,BE,INE548A01028,HFCL LIMITED,77.26,78.17,76.79,77.32,77.23,0.12,9256415,715706004.98
2025-10-16,HITECHCORP,BE,INE120D01012,HITECH CORPORATION LTD,187.18,192.19,185.65,191.46,184.75,3.63,9316,1783641.42
2025-10-16,HITECHGEAR,BE,INE127B01011,THE HI-TECH GEARS LIMITED,860.0,860.0,840.8,849.95,843.05,0.82,3986,3387900.75
2025-10-16,HMVL,BE,INE871K01015,HINDUSTAN MEDIA VENT LTD,83.78,84.19,80.2,82.06,81.7,0.44,28137,2308922.15
2025-10-16,HYBRIDFIN,BE,INE965B01022,HYBRID FINANCIAL SERVICE,17.51,21.01,17.1,21.01,17.51,19.99,181154,3806045.58
2025-10-16,ICDSLTD,BE,INE613B01010,ICDSLTD,52.29,52.29,49.8,51.88,49.8,4.18,573,29727.24
2025-10-16,INDOAMIN,BE,INE760F01028,INDO AMINES LIMITED,137.5,137.5,134.24,135.15,135.06,0.07,31571,4266820.46
2025-10-16,IVP,BE,INE043C01018,IVP LIMITED,164.9,166.44,159.49,160.24,161.47,-0.76,3300,528792.02
2025-10-16,KALYANIFRG,BE,INE314G01014,KALYANI FORGE LIMITED,770.0,790.0,740.0,743.6,718.15,3.54,4063,3021246.7
2025-10-16,KAMDHENU,BE,INE390H01020,KAMDHENU LIMITED,27.26,27.7,26.96,27.19,27.26,-0.26,694834,18892536.83
2025-10-16,KANORICHEM,BE,INE138C01024,KANORIACHEMICALS-,80.7,82.23,80.01,80.77,80.71,0.07,13508,1091041.11
2025-10-16,KAUSHALYA,BE,INE234I01028,KAUSHALYA INFRA DEV LTD.,1004.3,1045.0,995.0,1028.9,1009.3,1.94,302,310727.81
2025-10-16,KAVDEFENCE,BE,INE641C01019,KAVVERI DFS & WIR TEC LTD,138.33,138.33,131.63,131.63,138.56,-5.0,346379,45593869.46
2025-10-16,KAYA,BE,INE587G01015,KAYA LIMITED,456.05,460.0,455.25,456.05,460.1,-0.88,1390,633909.48
2025-10-16,KCPSUGIND,BE,INE790B01024,KCPSUGARINDUS,31.7,31.7,31.01,31.24,31.3,-0.19,44899,1402644.75
2025-10-16,KESORAMIND,BE,INE087A01019,KESORAM INDUSTRIES LTD,5.28,5.3,5.2,5.22,5.22,0.0,951189,4965206.38
2025-10-16,KHADIM,BE,INE834I01025,KHADIM INDIA LIMITED,244.6,252.0,244.6,247.05,245.2,0.75,17687,4369573.4
2025-10-16,KILITCH,BE,INE729D01010,KILITCH DRUGS INDIA LTD,183.48,211.95,173.3,186.2,177.62,4.83,62390,11617017.81
2025-10-16,KOTARISUG,BE,INE419A01022,KOTHARI SUG & CHEM LTD.,31.2,31.2,30.61,30.8,30.72,0.26,27128,835542.38
2025-10-16,KOTYARK,BE,INE0J0B01017,KOTYARK INDUSTRIES LTD,26.55,26.82,26.35,26.82,26.89,-0.27,35200,943999.94
2025-10-16,KRONOX,BE,INE0ATZ01017,KRONOX LAB SCIENCES LTD,146.1,149.9,146.1,148.77,148.32,0.3,46912,6979098.44
2025-10-16,LANCORHOL,BE,INE572G01025,LANCOR HOLDINGS LIMITED,21.88,22.35,21.73,21.9,21.88,0.09,66972,1466686.77
2025-10-16,LOTUSDEV,BE,INE0V9Q01010,SRI LOTUS DEVLPRS N RTY L,182.69,184.4,181.5,182.27,182.51,-0.13,553372,100863116.8
2025-10-16,LYKALABS,BE,INE933A01014,LYKA LABS LTD.,96.0,97.31,94.15,94.53,95.42,-0.93,11905,1125379.64
2025-10-16,MADHUCON,BE,INE378D01032,MADHUCON PROJECTS LTD.,7.89,8.19,7.49,7.51,7.89,-4.82,82821,621985.73
2025-10-16,MAHASTEEL,BE,INE451L01014,MAHAMAYA STEEL INDS LTD,564.0,574.7,540.1,558.4,567.45,-1.59,40448,22586164.19
2025-10-16,MANAKSTEEL,BE,INE824Q01011,MANAKSIA STEELS LTD,59.89,59.89,57.26,58.53,59.15,-1.05,14786,865424.56
2025-10-16,MAZDA,BE,INE885E01042,MAZDA LIMITED,282.35,288.15,282.15,283.35,282.35,0.35,8685,2460894.8
2025-10-16,MBECL,BE,INE748A01024,MCNALLY BHARAT ENGIN CO L,65.4,65.4,65.4,65.4,65.4,0.0,0,0.0
2025-10-16,MEDICAMEQ,BE,INE646B01010,MEDICAMEN BIOTECH LIMITED,321.45,324.05,309.4,314.8,320.25,-1.7,30056,9461628.43
2025-10-16,MENONBE,BE,INE071D01033,MENON BEARINGS LIMITED,119.64,122.7,119.5,120.93,119.16,1.49,27731,3353509.84
2025-10-16,MHLXMIRU,BE,INE112D01035,MAHALAXMI RUBTECH LIMITED,213.77,214.92,208.06,213.87,207.06,3.29,4765,1019090.53
2025-10-16,MICEL,BE,INE287C01037,MIC ELECTRONICS LTD,56.97,57.72,55.5,55.96,56.12,-0.29,3111107,174097544.87
2025-10-16,MODISONLTD,BE,INE737D01021,MODISON LIMITED,160.42,162.17,158.6,159.18,160.92,-1.08,21494,3421414.76
2025-10-16,MOLDTECH,BE,INE835B01035,MOLD-TEK TECHNOLOGIES LTD,202.7,221.0,202.7,211.14,202.7,4.16,403510,85197101.15
2025-10-16,MTARTECH,BE,INE864I01014,MTAR TECHNOLOGIES LIMITED,2190.1,2228.6,2112.2,2220.2,2205.9,0.65,990587,2199301209.03
2025-10-16,MTEDUCARE,BE,INE472M01018,MT EDUCARE LTD,2.13,2.2,2.12,2.2,2.12,3.77,9507,20915.4
