date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2026-07-02,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,17.0,17.87,17.0,17.41,17.17,1.4,347711,6053648.46
2026-07-02,AARNAV,BE,INE750R01016,AARNAV FASHIONS LIMITED,24.89,25.2,24.57,25.06,24.89,0.68,38799,972302.92
2026-07-02,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,48.09,48.69,46.81,48.19,48.09,0.21,28559,1376258.17
2026-07-02,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,383.0,383.1,377.8,381.1,379.85,0.33,2428,925310.81
2026-07-02,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,14.52,14.52,14.52,14.52,13.83,4.99,20825,302379.01
2026-07-02,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,11.07,11.48,10.8,10.93,11.0,-0.64,2244367,24530931.99
2026-07-02,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,41.9,41.9,40.51,41.25,41.55,-0.72,355,14643.75
2026-07-02,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,5.62,5.62,5.32,5.45,5.47,-0.37,33100,180394.99
2026-07-02,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,558.8,615.0,558.8,582.9,588.2,-0.9,129,75194.1
2026-07-02,AKI,BE,INE642Z01026,AKI INDIA LIMITED,4.74,5.11,4.7,4.9,4.74,3.38,55201,270484.91
2026-07-02,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,239.0,239.0,230.76,233.64,242.9,-3.81,7471,1745524.44
2026-07-02,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,6.73,6.73,6.73,6.73,6.86,-1.9,32384,217944.32
2026-07-02,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,195.0,200.99,194.98,199.69,198.3,0.7,4988,996053.73
2026-07-02,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,162.0,163.0,153.51,160.12,161.58,-0.9,157073,25150527.99
2026-07-02,AMBALALSA,BE,INE432A01017,AMBALAL SARABHAI ENT L,31.8,32.5,31.75,31.91,31.81,0.31,32104,1024438.64
2026-07-02,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,45.82,46.5,44.93,45.96,45.82,0.31,12584,578360.63
2026-07-02,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,11.36,11.36,11.12,11.15,11.14,0.09,16327,182046.04
2026-07-02,APTECHT,BE,INE266F01018,APTECH LIMITED,104.9,104.9,102.95,104.18,103.65,0.51,66106,6886923.1
2026-07-02,ARIES,BE,INE298I01015,ARIES AGRO LTD.,344.2,344.5,335.6,341.1,339.8,0.38,24489,8353198.05
2026-07-02,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,252.15,257.75,249.95,253.15,250.9,0.9,4342,1099177.27
2026-07-02,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,7.24,7.41,7.05,7.16,7.21,-0.69,152574,1092429.82
2026-07-02,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,203.5,210.38,202.0,209.04,205.3,1.82,119484,24976934.56
2026-07-02,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,220.86,227.0,220.86,220.86,225.36,-2.0,22011,4861349.47
