date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2025-10-15,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,19.8,20.09,19.35,19.57,19.62,-0.25,432457,8463183.36
2025-10-15,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,52.0,52.5,51.07,51.44,51.96,-1.0,20864,1073244.13
2025-10-15,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,459.7,459.7,453.8,457.55,455.55,0.44,3293,1506712.11
2025-10-15,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,39.8,40.24,39.0,39.56,40.1,-1.35,49944,1975784.71
2025-10-15,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,19.5,19.8,19.39,19.51,19.26,1.25,776190,15140362.54
2025-10-15,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,47.0,54.62,47.0,51.54,49.66,3.79,3221,166010.34
2025-10-15,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,6.6,6.73,6.48,6.52,6.61,-1.36,217806,1420095.12
2025-10-15,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,144.15,144.15,144.15,144.15,144.15,0.0,0,0.0
2025-10-15,AKI,BE,INE642Z01026,AKI INDIA LIMITED,8.32,8.9,8.32,8.53,8.57,-0.47,54243,462692.78
2025-10-15,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,267.0,267.0,258.55,262.65,263.35,-0.27,4767,1252052.52
2025-10-15,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,7.7,8.18,7.52,7.68,7.55,1.72,772640,5933875.07
2025-10-15,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,246.0,251.34,242.71,246.44,245.46,0.4,3833,944604.53
2025-10-15,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,126.86,126.86,121.54,124.31,126.86,-2.01,306227,38067077.62
2025-10-15,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,57.89,58.24,56.21,56.76,57.0,-0.42,16534,938469.81
2025-10-15,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,15.01,15.5,15.01,15.12,15.02,0.67,25135,380041.2
2025-10-15,APTECHT,BE,INE266F01018,APTECH LIMITED,117.28,117.6,113.98,115.02,116.73,-1.46,173203,19921808.48
2025-10-15,ARIES,BE,INE298I01015,ARIES AGRO LTD.,377.0,380.7,370.8,377.75,377.75,0.0,37459,14150137.25
2025-10-15,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,265.25,278.0,265.25,274.55,261.4,5.03,10424,2861909.07
2025-10-15,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,13.75,13.75,13.3,13.48,13.37,0.82,48652,655828.94
2025-10-15,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,227.29,229.59,221.1,223.27,226.11,-1.26,14422,3220000.0
2025-10-15,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,149.84,149.84,149.84,149.84,152.9,-2.0,1180,176811.2
2025-10-15,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,26.25,26.25,25.6,25.65,25.77,-0.47,73252,1878913.77
2025-10-15,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,368.1,382.0,352.35,366.27,369.96,-1.0,685058,250916186.13
2025-10-15,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,174.95,176.0,173.1,174.18,173.74,0.25,237737,41409028.92
2025-10-15,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,108.01,111.69,105.5,110.29,109.23,0.97,63668,7021943.78
2025-10-15,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,12.01,12.5,12.01,12.12,12.11,0.08,13255,160650.6
2025-10-15,BLISSGVS,BE,INE416D01022,BLISS GVS PHARMA LTD,153.9,153.9,150.53,151.37,153.05,-1.1,323809,49014966.75
2025-10-15,BURNPUR,BE,INE817H01022,BURNPUR CEMENT LIMITED,33.0,33.0,33.0,33.0,33.0,0.0,0,0.0
2025-10-15,BYKE,BE,INE319B01014,THE BYKE HOSPITALITY LTD,63.18,64.89,63.0,63.18,62.86,0.51,25539,1613554.03
2025-10-15,CALSOFT,BE,INE526B01014,CALIFORNIA SOFTWARE CO LT,18.4,18.9,17.9,18.11,18.95,-4.43,62112,1124848.36
2025-10-15,CAPTRUST,BE,INE707C01018,CAPITAL TRUST LIMITED,30.0,31.0,29.35,29.89,30.82,-3.02,58550,1750059.46
2025-10-15,CHEMBONDCH,BE,INE0TGX01019,CHEMBOND CHEMICAL LIMITED,151.74,157.32,151.1,154.36,151.74,1.73,23829,3678244.45
2025-10-15,CHEMCON,BE,INE03YM01018,CHEMCON SPECIAL CHEM LTD,266.95,278.0,263.0,272.95,265.65,2.75,378585,103334780.37
2025-10-15,CONSOFINVT,BE,INE025A01027,CONSO. FIN. & HOLD. LTD.,179.15,181.84,175.75,178.83,179.14,-0.17,3137,560989.72
2025-10-15,COUNCODOS,BE,INE695B01025,COUNTRY CONDO S LIMITED,6.8,6.99,6.59,6.66,6.85,-2.77,113720,757375.18
2025-10-15,CTE,BE,INE627H01017,CAMBRIDGE TECH ENTER LTD,54.46,54.46,53.95,54.46,51.87,4.99,143268,7802375.15
2025-10-15,CURAA,BE,INE117B01020,CURA TECHNOLOGIES LIMITED,177.35,177.35,177.35,177.35,180.97,-2.0,547,97010.45
2025-10-15,CYBERMEDIA,BE,INE278G01037,CYBER MEDIA (INDIA) LTD.,17.82,18.34,17.8,18.2,17.83,2.08,7164,130384.81
2025-10-15,CYBERTECH,BE,INE214A01019,CYBERTECH SYSTEMS & SOFTW,159.85,167.85,155.0,163.51,161.48,1.26,235796,38555002.66
