date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2026-04-02,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,14.15,15.02,13.96,14.83,14.3,3.71,1209437,17935950.62
2026-04-02,AARNAV,BE,INE750R01016,AARNAV FASHIONS LIMITED,22.65,23.67,22.62,23.06,23.56,-2.12,21432,494221.91
2026-04-02,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,36.85,39.0,35.19,38.75,36.64,5.76,50652,1962765.0
2026-04-02,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,359.0,366.55,340.3,363.75,351.0,3.63,13152,4784040.0
2026-04-02,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,22.13,22.13,22.13,22.13,22.13,0.0,0,0.0
2026-04-02,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,16.0,16.29,15.79,16.17,15.89,1.76,808441,13072491.03
2026-04-02,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,42.83,42.83,42.01,42.83,42.0,1.98,331,14176.73
2026-04-02,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,3.65,3.94,3.65,3.83,3.73,2.68,105051,402345.32
2026-04-02,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,144.15,144.15,144.15,144.15,144.15,0.0,0,0.0
2026-04-02,AKI,BE,INE642Z01026,AKI INDIA LIMITED,4.13,4.63,4.05,4.54,4.15,9.4,101913,462685.02
2026-04-02,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,154.98,164.8,151.01,162.9,155.42,4.81,5960,970883.96
2026-04-02,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,4.4,4.75,4.26,4.6,4.41,4.31,291928,1342868.77
2026-04-02,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,180.0,187.6,177.55,184.64,183.03,0.88,5795,1069988.8
2026-04-02,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,105.35,108.9,102.0,108.07,105.81,2.14,249301,26941958.99
2026-04-02,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,36.5,39.0,33.77,38.45,37.89,1.48,12075,464283.76
2026-04-02,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,9.8,11.2,9.29,10.53,9.46,11.31,397611,4186843.72
2026-04-02,APTECHT,BE,INE266F01018,APTECH LIMITED,75.45,77.49,73.3,76.89,76.62,0.35,102060,7847393.34
2026-04-02,ARIES,BE,INE298I01015,ARIES AGRO LTD.,333.65,349.7,330.25,343.95,340.6,0.98,18911,6504438.68
2026-04-02,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,196.89,209.79,196.41,206.47,200.75,2.85,5997,1238200.6
2026-04-02,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,7.69,8.09,7.32,7.93,7.59,4.48,2367815,18776772.54
2026-04-02,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,143.9,145.0,116.66,126.95,145.4,-12.69,543093,68945654.69
2026-04-02,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,111.96,115.0,109.55,111.32,111.96,-0.57,1830,203715.6
2026-04-02,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,19.3,20.95,18.7,20.55,19.3,6.48,222789,4578313.78
2026-04-02,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,248.85,270.1,244.98,267.56,257.87,3.76,69307,18543780.75
2026-04-02,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,135.55,153.3,135.55,147.81,139.6,5.88,45282,6693132.31
2026-04-02,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,89.5,91.37,87.48,90.1,90.78,-0.75,27908,2514510.76
2026-04-02,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,5.25,5.25,4.86,5.1,5.04,1.19,4983,25413.3
2026-04-02,BLISSGVS,BE,INE416D01022,BLISS GVS PHARMA LTD,229.65,236.15,220.3,234.18,229.4,2.08,2354135,551291317.06
2026-04-02,BURNPUR,BE,INE817H01022,BURNPUR CEMENT LIMITED,33.0,33.0,33.0,33.0,33.0,0.0,0,0.0
