date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2026-05-20,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,17.61,17.72,17.25,17.64,17.61,0.17,170560,3008678.3
2026-05-20,AARNAV,BE,INE750R01016,AARNAV FASHIONS LIMITED,22.68,25.0,21.76,22.55,21.99,2.55,411052,9269222.29
2026-05-20,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,43.38,43.38,40.28,41.81,42.55,-1.74,54132,2263258.99
2026-05-20,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,384.0,392.75,380.7,383.75,389.4,-1.45,4378,1680057.5
2026-05-20,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,17.89,17.89,17.89,17.89,17.89,0.0,0,0.0
2026-05-20,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,12.92,13.44,12.37,12.92,12.82,0.78,2959760,38240099.43
2026-05-20,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,43.45,48.01,43.45,44.84,45.73,-1.95,907,40669.88
2026-05-20,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,5.25,5.36,5.25,5.29,5.24,0.95,55919,295811.51
2026-05-20,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,681.6,681.6,681.6,681.6,649.15,5.0,2703,1842364.73
2026-05-20,AKI,BE,INE642Z01026,AKI INDIA LIMITED,4.95,4.95,4.8,4.88,4.86,0.41,70687,344952.57
2026-05-20,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,200.6,205.0,192.9,195.53,197.66,-1.08,1758,343741.74
2026-05-20,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,6.29,6.29,6.29,6.29,6.41,-1.87,20934,131674.86
2026-05-20,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,233.86,233.86,223.45,224.84,229.65,-2.09,3683,828085.71
2026-05-20,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,131.0,131.0,125.5,126.35,132.36,-4.54,88972,11241612.06
2026-05-20,AMBALALSA,BE,INE432A01017,AMBALAL SARABHAI ENT L,32.0,33.25,31.13,32.84,31.26,5.05,67491,2216404.45
2026-05-20,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,45.02,46.4,44.8,45.45,45.02,0.96,6595,299742.76
2026-05-20,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,11.68,11.68,11.15,11.21,11.47,-2.27,28263,316828.23
2026-05-20,APTECHT,BE,INE266F01018,APTECH LIMITED,99.22,101.25,93.8,95.4,98.27,-2.92,1179683,112541760.0
2026-05-20,ARIES,BE,INE298I01015,ARIES AGRO LTD.,351.0,357.35,351.0,354.8,356.4,-0.45,7835,2779857.9
2026-05-20,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,240.0,240.05,235.51,237.39,239.22,-0.76,4775,1133537.25
2026-05-20,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,7.39,7.5,7.27,7.35,7.39,-0.54,448280,3294857.96
2026-05-20,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,160.84,168.87,159.18,165.77,161.16,2.86,107924,17890114.01
2026-05-20,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,136.4,138.5,133.5,138.36,134.69,2.72,2064,285575.04
2026-05-20,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,23.55,23.99,23.25,23.52,23.62,-0.42,36108,849260.18
2026-05-20,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,272.0,281.5,265.0,281.5,268.1,5.0,86600,24377900.0
2026-05-20,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,151.87,154.0,148.51,152.71,151.87,0.55,40819,6233469.76
2026-05-20,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,109.73,114.0,106.65,113.83,109.73,3.74,26916,3063848.33
2026-05-20,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,4.86,4.86,4.86,4.86,4.86,0.0,0,0.0
2026-05-20,BLISSGVS,BE,INE416D01022,BLISS GVS PHARMA LTD,284.5,292.0,278.55,290.05,282.8,2.56,1139806,330600716.39
2026-05-20,BTTL,BE,INE274K01012,BHILWARA TECHNICAL TEXT L,36.06,36.98,35.5,36.16,36.52,-0.99,14540,525766.4
2026-05-20,BURNPUR,BE,INE817H01022,BURNPUR CEMENT LIMITED,33.0,33.0,33.0,33.0,33.0,0.0,0,0.0
2026-05-20,BYKE,BE,INE319B01014,THE BYKE HOSPITALITY LTD,35.11,35.93,34.11,34.93,35.1,-0.48,23697,827736.22
2026-05-20,CALSOFT,BE,INE526B01014,CALIFORNIA SOFTWARE CO LT,22.1,23.0,21.57,21.57,22.7,-4.98,203172,4382419.98
2026-05-20,CAPTRUST,BE,INE707C01018,CAPITAL TRUST LIMITED,13.36,13.8,13.1,13.39,13.31,0.6,18676,250071.65
2026-05-20,CHEMBONDCH,BE,INE0TGX01019,CHEMBOND CHEMICAL LIMITED,187.0,195.0,185.0,187.24,185.72,0.82,10732,2009459.74
2026-05-20,CHEMCON,BE,INE03YM01018,CHEMCON SPECIAL CHEM LTD,188.0,188.55,178.5,180.73,179.32,0.79,333138,60208029.32
2026-05-20,CONSOFINVT,BE,INE025A01027,CONSO. FIN. & HOLD. LTD.,231.19,234.37,224.07,232.38,231.19,0.51,7939,1844864.86
2026-05-20,COUNCODOS,BE,INE695B01025,COUNTRY CONDO S LIMITED,5.0,5.0,4.78,4.9,5.0,-2.0,7456,36534.4
2026-05-20,CTE,BE,INE627H01017,CAMBRIDGE TECH ENTER LTD,32.9,33.0,30.68,31.53,32.29,-2.35,18008,567792.25
2026-05-20,CURAA,BE,INE117B01020,CURA TECHNOLOGIES LIMITED,96.48,96.48,91.2,91.2,96.0,-5.0,460,41952.0
2026-05-20,CYBERMEDIA,BE,INE278G01037,CYBER MEDIA (INDIA) LTD.,17.53,18.21,17.01,17.32,17.61,-1.65,5917,102482.44
2026-05-20,CYBERTECH,BE,INE214A01019,CYBERTECH SYSTEMS & SOFTW,139.98,143.0,137.76,141.33,140.9,0.31,36422,5147521.33
