date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2026-01-21,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,14.82,14.9,14.5,14.62,14.83,-1.42,270299,3951771.35
2026-01-21,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,49.1,49.62,47.0,47.27,49.24,-4.0,38295,1810204.67
2026-01-21,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,479.0,488.9,418.2,429.7,459.1,-6.4,309227,132874845.67
2026-01-21,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,23.37,23.37,21.19,22.56,22.27,1.3,249445,5627479.07
2026-01-21,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,18.36,19.1,17.75,18.48,18.39,0.49,234719,4337607.01
2026-01-21,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,35.6,37.95,35.1,37.75,36.52,3.37,2139,80747.25
2026-01-21,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,4.9,5.01,4.75,4.85,5.01,-3.19,120393,583906.04
2026-01-21,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,144.15,144.15,144.15,144.15,144.15,0.0,0,0.0
2026-01-21,AKI,BE,INE642Z01026,AKI INDIA LIMITED,5.94,6.2,5.7,5.87,6.0,-2.17,33903,199010.61
2026-01-21,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,220.84,220.84,203.69,208.71,212.19,-1.64,3547,740294.39
2026-01-21,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,5.39,5.67,4.65,4.85,5.53,-12.3,918033,4452459.96
2026-01-21,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,208.02,213.69,200.1,204.87,209.93,-2.41,6932,1420158.81
2026-01-21,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,101.98,105.58,100.11,104.24,100.62,3.6,57963,6042063.0
2026-01-21,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,47.7,48.3,44.6,45.6,48.36,-5.71,61082,2785339.11
2026-01-21,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,12.83,12.93,12.31,12.44,12.83,-3.04,63972,795811.65
2026-01-21,APTECHT,BE,INE266F01018,APTECH LIMITED,82.0,83.8,79.46,82.44,81.32,1.38,197925,16316937.48
2026-01-21,ARIES,BE,INE298I01015,ARIES AGRO LTD.,286.1,304.85,286.1,294.6,290.3,1.48,58110,17119206.35
2026-01-21,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,241.95,241.95,220.0,222.85,232.4,-4.11,14921,3325144.94
2026-01-21,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,11.39,11.48,10.85,10.99,11.39,-3.51,176877,1943878.19
2026-01-21,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,157.8,158.0,151.0,153.07,157.06,-2.54,33615,5145448.3
2026-01-21,BAFNAPH,BE,INE878I01022,BAFNA PHARMACEUTICALS LTD,116.15,116.15,112.02,112.07,117.91,-4.95,1177,131906.39
2026-01-21,BASML,BE,INE186H01022,BANNARI AM SPIN MILL LTD.,22.4,22.56,19.81,21.34,22.38,-4.65,723350,15436289.11
2026-01-21,BGRENERGY,BE,INE661I01014,BGR ENERGY SYSTEMS LTD,365.95,365.95,352.45,352.45,370.95,-4.99,157299,55440034.47
2026-01-21,BHAGERIA,BE,INE354C01027,BHAGERIA INDUSTRIES LTD,159.55,162.49,155.0,157.08,161.07,-2.48,48154,7564030.41
2026-01-21,BHARATGEAR,BE,INE561C01019,BHARAT GEARS LTD,110.43,110.44,107.25,108.54,110.44,-1.72,27610,2996789.43
2026-01-21,BILVYAPAR,BE,INE071A01013,BIL VYAPAR LIMITED,6.97,7.1,6.92,6.92,6.91,0.14,5111,35368.12
2026-01-21,BLISSGVS,BE,INE416D01022,BLISS GVS PHARMA LTD,156.0,160.14,152.26,154.15,156.87,-1.73,1845987,284558884.78
2026-01-21,BURNPUR,BE,INE817H01022,BURNPUR CEMENT LIMITED,33.0,33.0,33.0,33.0,33.0,0.0,0,0.0
2026-01-21,BYKE,BE,INE319B01014,THE BYKE HOSPITALITY LTD,53.25,53.88,50.29,51.1,53.12,-3.8,63617,3250828.6
2026-01-21,CALSOFT,BE,INE526B01014,CALIFORNIA SOFTWARE CO LT,14.56,15.24,14.31,14.41,15.02,-4.06,37107,534711.86
2026-01-21,CAPTRUST,BE,INE707C01018,CAPITAL TRUST LIMITED,15.29,15.73,14.36,15.73,14.99,4.94,455459,7164369.86
2026-01-21,CHEMBONDCH,BE,INE0TGX01019,CHEMBOND CHEMICAL LIMITED,130.26,130.89,127.0,129.27,131.02,-1.34,23508,3038879.26
