date,symbol,series,isin,name,open,high,low,close,prev_close,chg_pct,volume,value
2026-01-07,3IINFOLTD,BE,INE748C01038,3I INFOTECH LIMITED,16.59,16.75,16.59,16.69,16.52,1.03,189093,3155962.27
2026-01-07,AARTECH,BE,INE01C001026,AARTECH SOLONICS LIMITED,55.21,55.5,53.41,53.76,55.21,-2.63,65465,3519398.29
2026-01-07,AARTISURF,BE,INE09EO01013,AARTI SURFACTANTS LIMITED,388.0,388.0,374.05,380.4,384.45,-1.05,8686,3304154.35
2026-01-07,ABAN,BE,INE421A01028,ABAN OFFSHORE LTD.,18.41,19.21,18.15,18.94,18.41,2.88,112465,2130087.16
2026-01-07,ABINFRA,BE,INE00YB01025,A B INFRABUILD LIMITED,19.17,19.79,18.95,19.55,18.95,3.17,1188046,23226298.39
2026-01-07,ABMINTLLTD,BE,INE251C01025,ABM INTERNATIONAL LTD,43.05,43.5,39.9,42.5,42.56,-0.14,1519,64557.5
2026-01-07,ACCURACY,BE,INE648Z01023,ACCURACY SHIPPING LIMITED,5.64,5.8,5.55,5.72,5.64,1.42,103146,589995.1
2026-01-07,AHLWEST,BE,INE915K01010,ASIAN HOTELS (WEST) LTD,144.15,144.15,144.15,144.15,144.15,0.0,0,0.0
2026-01-07,AKI,BE,INE642Z01026,AKI INDIA LIMITED,6.25,6.61,6.25,6.32,6.34,-0.32,170186,1075575.55
2026-01-07,AKSHARCHEM,BE,INE542B01011,AKSHARCHEM INDIA LIMITED,237.8,237.8,232.0,233.4,236.18,-1.18,1698,396313.19
2026-01-07,AKSHOPTFBR,BE,INE523B01011,AKSH OPTIFIBRE  LTD,6.37,6.4,6.2,6.33,6.27,0.96,56090,355049.7
2026-01-07,ALPHAGEO,BE,INE137C01018,ALPHAGEO (INDIA) LIMITED,227.62,229.47,225.5,228.74,227.59,0.51,2386,545773.65
2026-01-07,AMANTA,BE,INE084K01015,AMANTA HEALTHCARE LIMITED,109.54,115.0,108.68,114.02,109.59,4.04,81956,9344622.84
2026-01-07,AMDIND,BE,INE005I01014,AMD INDUSTRIES LIMITED,46.2,48.49,46.2,47.52,46.99,1.13,7401,351695.52
2026-01-07,ANMOL,BE,INE02AR01019,ANMOL INDIA LIMITED,14.02,14.5,14.0,14.15,14.02,0.93,23045,326086.74
2026-01-07,APTECHT,BE,INE266F01018,APTECH LIMITED,92.3,93.11,91.2,91.61,92.37,-0.82,169699,15546125.49
2026-01-07,ARIES,BE,INE298I01015,ARIES AGRO LTD.,337.7,338.7,330.6,334.65,334.75,-0.03,16690,5585308.4
2026-01-07,ASAHISONG,BE,INE228I01012,ASAHI SONGWON COLOR LTD,259.95,266.95,252.0,253.55,260.0,-2.48,24069,6102695.02
2026-01-07,ASMS,BE,INE855F01042,AVIO SMART MRKT STACK LTD,12.14,12.14,11.9,12.01,11.96,0.42,79027,949114.29
2026-01-07,AVG,BE,INE680Z01018,AVG LOGISTICS LIMITED,181.6,184.0,173.02,174.98,178.96,-2.22,21540,3769069.11
